,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
202,16.0,1.0,0.0,20.0,0.0,22.0,19.0,11.0,17.0,18.0,13.0,94.0,35.0,0.0,1.0,15.0,6.0,46.0,76.0,2.0,45.0,9.0,0.0,79.0,109.0,46.0,10.0,0.0,0.0,11.0,0.0,1.0,0.0,24.0,15.0,0.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,263.0,57.0,39.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13.0,17.0,5.0,21.0,8.0,25.0,2.0,22.0,0.0,4.0,6.0,11.0,15.0,86.0,93.0,10.0,0.0,0.0,10.0,2.0,33.0,14.0,27.0,62.0,0.0,15.0,337.0,0.0,7.0,6.0,0.0,193.0,28.0,18.0,13.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,31.0,0.0,14.0,6.0,6.0,43.0,7.0,0.0,54.0,0.0,11.0,1.0,11.0,0.0,10.0,12.0,40.0,32.0,37.0,14.0,29.0,0.0,0.0,16.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,23.0,14.0,11.0,32.0,28.0,0.0,6.0,0.0,17.0,4.0,12.0,0.0,0.0,28.0,23.0,1.0,24.0,5.0,11.0,16.0,17.0,75.0,15.0,14.0,1.0,17.0,3.0,0.0,4.0,3.0,7.0,15.0,11.0,0.0,0.0,22.0,19.0,24.0,0.0,1.0,0.0,3.0,10.0,0.0,3.0,46.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,13.0,30.0,27.0,5.0,4.0,0.0,13.0,36.0,20.0,19.0,66.0,59.0,22.0,0.0,64.0,47.0,6.0,101.0,59.0,19.0,19.0,50.0,10.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,30.0,5.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,6.0,24.0,0.0,39.0,0.0,0.0,1.0,13.0,2.0,16.0,12.0,0.0,16.0,12.0,31.0,20.0,13.0,30.0,17.0,29.0,10.0,3.0,13.0,52.0,0.0,0.0,4.0,3.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,5.0,46.0,0.0,8.0,8.0,1.0,0.0,8.0,21.0,38.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,26.0,37.0,10.0,0.0,12.0,5.0,5.0,41.0,17.0,23.0,18.0,12.0,24.0,65.0,50.0,54.0,0.0,11.0,33.0,24.0,0.0,3.0,15.0,9.0,38.0,58.0,81.0,75.0,2.0,18.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,29.0,11.0,0.0,20.0,5.0,9.0,10.0,10.0,2.0,4.0,0.0,32.0,17.0,6.0,4.0,19.0,8.0,23.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,5.0,2.0,12.0,10.0,0.0,9.0,26.0,5.0,6.0,24.0,15.0,10.0,0.0,0.0,9.0,7.0,10.0,0.0,17.0,0.0,54.0,64.0,7.0,3.0,0.0,0.0,8.0,0.0,5.0,38.0,5.0,0.0,21.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,9.0,2.0,8.0,0.0,7.0,1.0,15.0,65.0,15.0,0.0,42.0,74.0,1.0,0.0,27.0,21.0,7.0,31.0,60.0,3.0,20.0,10.0,18.0,26.0,0.0,19.0,170.0,0.0,104.0,0.0,63.0,105.0,0.0,0.0,385.0,72.0,404.0,0.0,153.0,0.0,39.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,20.0,0.0,20.0,26.0,32.0,45.0,0.0,34.0,11.0,58.0,10.0,0.0,0.0,0.0,0.0,82.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,68.0,14.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,19.0,37.0,6.0,3.0,27.0,0.0,4.0,38.0,0.0,5.0,10.0,11.0,30.0,28.0,17.0,11.0,0.0,21.0,109.0,5.0,8.0,7.0,17.0,57.0,36.0,45.0,11.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,13.0,11.0,15.0,21.0,0.0,0.0,25.0,20.0,47.0,0.0,49.0,6.0,0.0,38.0,21.0,31.0,16.0,0.0,2.0,0.0,94.0,1.0,207.0,20.0,48.0,19.0,1.0,13.0,2.0,89.0,14.0,94.0,7.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,19.0,23.0,9.0,0.0,0.0,3.0,16.0,17.0,12.0,28.0,27.0,0.0,8.0,15.0,14.0,28.0,4.0,0.0,4.0,36.0,46.0,0.0,61.0,0.0,0.0,31.0,20.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.0,14.0,2.0,2.0,40.0,3.0,0.0,0.0,25.0,26.0,0.0,9.0,0.0,0.0,22.0,24.0,0.0,11.0,7.0,10.0,0.0,0.0,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,9.0,8.0,26.0,7.0,26.0,5.0,21.0,0.0,18.0,12.0,2.0,32.0,31.0,0.0,94.0,73.0,49.0,0.0,26.0,213.0,90.0,22.0,0.0,0.0,26.0,196.0,33.0,0.0,54.0,292.0,113.0,26.0,2.0,60.0,284.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,18.0,1.0,1.0,8.0,24.0,26.0,9.0,4.0,9.0,23.0,8.0,21.0,0.0,30.0,21.0,39.0,28.0,1.0,0.0,4.0,7.0,6.0,45.0,9.0,0.0,0.0,42.0,7.0,4.0,50.0,181.0,34.0,80.0,0.0,2.0,74.0,192.0,3.0,0.0,56.0,53.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,19.0,6.0,28.0,5.0,6.0,15.0,0.0,5.0,13.0,0.0,7.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,6.0,17.0,2.0,28.0,19.0,0.0,15.0,0.0,13.0,22.0,39.0,24.0,15.0,42.0,0.0,0.0,12.0,4.0,11.0,0.0,0.0,0.0,23.0,16.0,33.0,8.0,0.0,0.0,676.0,74.0,0.0,21.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,24.0,34.0,17.0,0.0,0.0,36.0,1.0,2.0,5.0,21.0,22.0,11.0,13.0,4.0,4.0,9.0,7.0,8.0,34.0,10.0,0.0,21.0,0.0,80.0,35.0,10.0,21.0,41.0,25.0,134.0,8.0,52.0,0.0,38.0,0.0,55.0,77.0,0.0,25.0,0.0,0.0,11.0,52.0,0.0,0.0,93.0,72.0,0.0,0.0,10.0,4.0,19.0,0.0,0.0,0.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4.0,21.0,12.0,6.0,13.0,20.0,5.0,9.0,15.0,0.0,21.0,3.0,42.0,45.0,0.0,11.0,107.0,60.0,72.0,0.0,0.0,0.0,5.0,0.0,45.0,36.0,20.0,17.0,0.0,31.0,0.0,31.0,12.0,22.0,13.0,93.0,0.0,71.0,43.0,37.0,99.0,53.0,39.0,5.0,0.0,43.0,22.0,14.0,90.0,31.0,208.0,0.0,0.0,53.0,9.0,0.0,28.0,67.0,52.0,26.0,22.0,33.0,32.0,35.0,0.0,80.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.0,65.0,14.0,13.0,0.0,14.0,20.0,9.0,19.0,11.0,25.0,27.0,0.0,45.0,11.0,20.0,4.0,0.0,31.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,20.0,0.0,16.0,10.0,26.0,6.0,5.0,18.0,29.0,0.0,4.0,28.0,0.0,9.0,52.0,9.0,1.0,12.0,9.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,12.0,0.0,0.0,95.0,26.0,33.0,2.0,0.0,0.0,0.0,0.0,85.0,192.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,58.0,9.0,0.0,4.0,19.0,18.0,20.0,0.0,10.0,3.0,7.0,11.0,0.0,0.0,0.0,0.0,3.0,22.0,30.0,24.0,12.0,2.0,18.0,28.0,24.0,3.0,6.0,58.0,0.0,0.0,20.0,0.0,17.0,2.0,4.0,0.0,14.0,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,12.0,7.0,12.0,8.0,16.0,15.0,8.0,41.0,0.0,7.0,0.0,18.0,4.0,0.0,9.0,12.0,0.0,66.0,8.0,6.0,7.0,13.0,28.0,28.0,0.0,13.0,0.0,22.0,0.0,0.0,12.0,16.0,4.0,11.0,74.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,6.0,0.0,6.0,9.0,22.0,0.0,1.0,13.0,44.0,0.0,22.0,0.0,14.0,27.0,8.0,31.0,2.0,25.0,21.0,64.0,10.0,109.0,8.0,0.0,2.0,23.0,0.0,37.0,107.0,44.0,9.0,12.0,0.0,3.0,185.0,88.0,0.0,39.0,0.0,2.0,9.0,26.0,8.0,14.0,35.0,75.0,31.0,32.0,131.0,0.0,5.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.0,48.0,0.0,0.0,51.0,3.0,8.0,27.0,0.0,0.0,0.0,0.0,21.0,0.0,9.0,10.0,0.0,39.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,24.0,18.0,19.0,0.0,0.0,215.0,17.0,48.0,12.0,136.0,5.0,36.0,18.0,19.0,191.0,0.0,10.0,31.0,0.0,322.0,10.0,129.0,0.0,2.0,5.0,28.0,7.0,18.0,1.0,22.0,0.0,0.0,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.0,3.0,19.0,15.0,5.0,3.0,0.0,15.0,0.0,31.0,17.0,3.0,22.0,0.0,18.0,0.0,26.0,22.0,5.0,56.0,0.0,0.0,13.0,31.0,4.0,0.0,40.0,7.0,0.0,0.0,4.0,57.0,0.0,72.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,61.0,18.0,23.0,6.0,31.0,0.0,39.0,0.0,0.0,6.0,12.0,4.0,17.0,27.0,0.0,0.0,0.0,5.0,0.0,9.0,38.0,23.0,5.0,19.0,0.0,8.0,9.0,0.0,5.0,8.0,12.0,0.0,0.0,1.0,26.0,10.0,16.0,4.0,112.0,20.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,17.0,0.0,19.0,4.0,19.0,13.0,0.0,0.0,44.0,41.0,25.0,93.0,0.0,19.0,16.0,6.0,3.0,47.0,0.0,33.0,41.0,5.0,6.0,0.0,10.0,0.0,13.0,9.0,38.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,17.0,10.0,10.0,14.0,8.0,0.0,6.0,13.0,0.0,4.0,11.0,23.0,0.0,13.0,0.0,28.0,0.0,1.0,17.0,38.0,25.0,46.0,23.0,18.0,28.0,18.0,40.0,0.0,0.0,11.0,32.0,61.0,1.0,90.0,48.0,17.0,31.0,0.0,64.0,36.0,88.0,15.0,1.0,0.0,0.0,30.0,0.0,67.0,30.0,53.0,0.0,41.0,160.0,18.0,2.0,59.0,0.0,0.0,70.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,23.0,0.0,1.0,7.0,19.0,7.0,11.0,7.0,0.0,14.0,7.0,0.0,50.0,4.0,38.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,45.0,7.0,2.0,0.0,18.0,3.0,0.0,0.0,0.0,205.0,71.0,29.0,110.0,6.0,9.0,90.0,22.0,7.0,0.0,3.0,27.0,0.0,29.0,175.0,0.0,26.0,57.0,0.0,25.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,18.0,19.0,25.0,1.0,30.0,17.0,4.0,14.0,0.0,13.0,0.0,17.0,6.0,78.0,2.0,0.0,6.0,10.0,12.0,0.0,69.0,1.0,93.0,0.0,27.0,226.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.0,0.0,10.0,0.0,15.0,0.0,14.0,46.0,301.0,0.0,15.0,14.0,15.0,0.0,7.0,81.0,35.0,113.0,4.0,36.0,83.0,0.0,24.0,36.0,1.0,0.0,20.0,14.0,0.0,13.0,0.0,0.0,36.0,24.0,0.0,1.0,11.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,7.0,8.0,6.0,11.0,24.0,23.0,5.0,0.0,84.0,8.0,12.0,115.0,22.0,49.0,0.0,32.0,0.0,98.0,25.0,5.0,90.0,25.0,24.0,0.0,46.0,0.0,87.0,0.0,49.0,28.0,71.0,87.0,0.0,118.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,44.0,8.0,12.0,52.0,16.0,3.0,0.0,19.0,46.0,30.0,14.0,76.0,0.0,25.0,9.0,15.0,0.0,26.0,166.0,12.0,0.0,0.0,21.0,21.0,112.0,93.0,0.0,20.0,405.0,0.0,72.0,0.0,21.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,15.0,29.0,16.0,4.0,12.0,0.0,30.0,21.0,17.0,1.0,23.0,0.0,21.0,50.0,19.0,4.0,22.0,11.0,50.0,5.0,4.0,5.0,26.0,37.0,53.0,24.0,0.0,5.0,0.0,0.0,764.0,302.0,0.0,0.0,4.0,0.0,49.0,2.0,2.0,12.0,222.0,401.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,14.0,14.0,29.0,18.0,36.0,21.0,10.0,0.0,23.0,2.0,5.0,27.0,23.0,0.0,0.0,6.0,0.0,4.0,85.0,74.0,34.0,5.0,18.0,39.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,24.0,15.0,0.0,90.0,22.0,53.0,24.0,3.0,0.0,25.0,0.0,116.0,240.0,0.0,219.0,89.0,43.0,53.0,18.0,10.0,5.0,0.0,0.0,27.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,15.0,14.0,10.0,35.0,21.0,0.0,58.0,58.0,11.0,11.0,46.0,0.0,104.0,19.0,18.0,38.0,0.0,0.0,0.0,33.0,0.0,0.0,91.0,17.0,0.0,10.0,10.0,146.0,106.0,15.0,1.0,51.0,125.0,131.0,0.0,8.0,0.0,0.0,137.0,0.0,20.0,41.0,0.0,21.0,13.0,85.0,3.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,14.0,32.0,12.0,26.0,16.0,11.0,16.0,7.0,4.0,14.0,0.0,1.0,0.0,12.0,14.0,12.0,39.0,55.0,6.0,9.0,1.0,1.0,0.0,17.0,11.0,18.0,10.0,0.0,20.0,30.0,14.0,19.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,34.0,0.0,2.0,12.0,0.0,3.0,9.0,13.0,8.0,9.0,8.0,14.0,12.0,8.0,23.0,11.0,17.0,8.0,0.0,11.0,13.0,36.0,4.0,11.0,37.0,22.0,26.0,59.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,10.0,37.0,17.0,23.0,10.0,7.0,37.0,32.0,6.0,18.0,24.0,17.0,32.0,58.0,48.0,0.0,0.0,23.0,5.0,15.0,92.0,2.0,20.0,57.0,0.0,96.0,0.0,48.0,15.0,72.0,31.0,76.0,28.0,15.0,144.0,96.0,38.0,47.0,0.0,0.0,77.0,132.0,40.0,11.0,97.0,54.0,57.0,3.0,43.0,4.0,50.0,6.0,377.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1.0,6.0,15.0,7.0,4.0,12.0,5.0,8.0,2.0,36.0,0.0,32.0,11.0,44.0,76.0,61.0,0.0,8.0,7.0,4.0,20.0,0.0,16.0,45.0,16.0,21.0,9.0,81.0,68.0,176.0,13.0,78.0,0.0,15.0,125.0,9.0,47.0,13.0,0.0,19.0,0.0,6.0,0.0,118.0,90.0,18.0,6.0,105.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,8.0,0.0,1.0,5.0,0.0,23.0,13.0,21.0,0.0,5.0,15.0,7.0,0.0,26.0,0.0,38.0,0.0,0.0,11.0,3.0,33.0,23.0,34.0,3.0,21.0,7.0,0.0,14.0,13.0,0.0,95.0,8.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.0,19.0,26.0,0.0,14.0,7.0,3.0,9.0,9.0,22.0,28.0,8.0,0.0,12.0,7.0,9.0,27.0,5.0,56.0,43.0,11.0,6.0,1.0,90.0,39.0,1.0,14.0,75.0,0.0,49.0,60.0,64.0,69.0,59.0,90.0,135.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,14.0,2.0,22.0,22.0,33.0,12.0,29.0,32.0,8.0,3.0,0.0,47.0,13.0,4.0,21.0,28.0,0.0,38.0,34.0,11.0,3.0,13.0,0.0,48.0,0.0,58.0,61.0,35.0,19.0,10.0,7.0,34.0,23.0,18.0,0.0,0.0,13.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,5.0,17.0,0.0,3.0,5.0,21.0,3.0,39.0,18.0,19.0,6.0,39.0,9.0,15.0,0.0,0.0,10.0,5.0,8.0,17.0,4.0,5.0,0.0,58.0,8.0,0.0,12.0,35.0,0.0,6.0,0.0,4.0,45.0,175.0,15.0,54.0,33.0,42.0,0.0,4.0,11.0,50.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,8.0,17.0,6.0,6.0,5.0,11.0,26.0,18.0,31.0,78.0,6.0,0.0,0.0,7.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,11.0,19.0,39.0,9.0,6.0,34.0,28.0,0.0,3.0,17.0,20.0,16.0,12.0,28.0,84.0,0.0,11.0,10.0,21.0,6.0,59.0,18.0,24.0,43.0,6.0,40.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,16.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,6.0,6.0,4.0,31.0,0.0,2.0,11.0,0.0,36.0,52.0,17.0,6.0,10.0,15.0,13.0,5.0,0.0,9.0,14.0,15.0,20.0,39.0,13.0,18.0,19.0,2.0,25.0,0.0,48.0,49.0,98.0,105.0,239.0,0.0,0.0,0.0,8.0,20.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,31.0,12.0,17.0,10.0,26.0,36.0,0.0,6.0,0.0,9.0,51.0,25.0,4.0,12.0,5.0,7.0,11.0,22.0,88.0,0.0,62.0,4.0,34.0,30.0,3.0,7.0,6.0,0.0,106.0,17.0,0.0,0.0,0.0,269.0,0.0,139.0,13.0,27.0,5.0,5.0,0.0,5.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,30.0,0.0,6.0,6.0,16.0,25.0,3.0,15.0,0.0,12.0,13.0,25.0,0.0,0.0,15.0,9.0,0.0,21.0,12.0,8.0,54.0,0.0,0.0,5.0,10.0,23.0,4.0,28.0,0.0,6.0,0.0,0.0,0.0,23.0,27.0,1.0,3.0,3.0,0.0,0.0,33.0,0.0,0.0,27.0,9.0,9.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
